,,release_date,movie,production_budget,domestic_gross,year,month,title_year,title,studio,primary_name,primary_title,genres,movie_id,return,percent_return,bucket,scaled_value,bucket_low,bucket_high,bucket_mean
LowProducer,2808,2012-04-20,The Lucky One,25000000,60457138,2012,4,The Lucky One2012,The Lucky One,WB,Denise Di Novi,The Lucky One,"Drama,Romance",tt1327194,35457138,2.41828552,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2814,2011-04-22,Madea's Big Happy Family,25000000,53345287,2011,4,Madea's Big Happy Family2011,,,Roger M. Bobb,Madea's Big Happy Family,"Comedy,Drama",tt1787759,28345287,2.13381148,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2825,2014-08-15,The Giver,25000000,45090374,2014,8,The Giver2014,The Giver,Wein.,Nikki Silver,The Giver,"Drama,Romance,Sci-Fi",tt0435651,20090374,1.80361496,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2830,2015-11-20,The Night Before,25000000,43035725,2015,11,The Night Before2015,The Night Before,Sony,James Weaver,The Night Before,"Adventure,Comedy,Fantasy",tt3530002,18035725,1.721429,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2839,2013-12-25,August: Osage County,25000000,37738810,2013,12,August: Osage County2013,August: Osage County,Wein.,Steve Traxler,August: Osage County,"Comedy,Drama",tt1322269,12738810,1.5095524,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2844,2014-05-16,Million Dollar Arm,25000000,36447959,2014,5,Million Dollar Arm2014,Million Dollar Arm,BV,Mark Ciardi,Million Dollar Arm,"Biography,Drama,Sport",tt1647668,11447959,1.45791836,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2850,2018-09-07,Peppermint,25000000,35418723,2018,9,Peppermint2018,Peppermint,STX,Richard S. Wright,Peppermint,"Action,Crime,Drama",tt6850820,10418723,1.41674892,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2857,2014-12-10,The Gambler,25000000,33680992,2014,12,The Gambler2014,The Gambler,Par.,David Winkler,The Gambler,"Crime,Drama,Thriller",tt2039393,8680992,1.34723968,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2863,2017-02-17,Fist Fight,25000000,32187017,2017,2,Fist Fight2017,Fist Fight,WB (NL),Shawn Levy,Fist Fight,Comedy,tt3401882,7187017,1.28748068,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2871,2014-04-11,Draft Day,25000000,28842237,2014,4,Draft Day2014,Draft Day,LG/S,Gigi Pritzker,Draft Day,"Drama,Sport",tt2223990,3842237,1.15368948,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2875,2017-02-03,Rings,25000000,27793018,2017,2,Rings2017,Rings,Par.,Laurie MacDonald,Rings,"Drama,Horror,Mystery",tt0498381,2793018,1.11172072,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2881,2010-04-23,The Losers,25000000,23591432,2010,4,The Losers2010,The Losers,WB,Kerry Foster,The Losers,"Action,Adventure,Crime",tt0480255,-1408568,0.94365728,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2887,2011-02-11,The Eagle,25000000,19490041,2011,2,The Eagle2011,The Eagle,Focus,Duncan Kenworthy,The Eagle,"Action,Adventure,Drama",tt1034389,-5509959,0.77960164,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2889,2011-09-02,Shark Night 3D,25000000,18877153,2011,9,Shark Night 3D2011,Shark Night 3D,Rela.,Lynette Howell Taylor,Shark Night 3D,"Horror,Thriller",tt1633356,-6122847,0.75508612,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2895,2017-12-22,Father Figures,25000000,17501244,2017,12,Father Figures2017,Father Figures,WB,Ivan Reitman,Father Figures,"Adventure,Comedy,Drama",tt1966359,-7498756,0.70004976,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2900,2013-10-25,The Counselor,25000000,16973715,2013,10,The Counselor2013,The Counselor,Fox,Paula Mae Schwartz,The Counselor,"Crime,Drama,Thriller",tt2193215,-8026285,0.6789486,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2904,2018-12-07,Mary Queen of Scots,25000000,16468499,2018,12,Mary Queen of Scots2018,Mary Queen of Scots,Focus,Debra Hayward,Mary Queen of Scots,"Biography,Drama,History",tt2328900,-8531501,0.65873996,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2914,2010-10-08,My Soul to Take,25000000,14744435,2010,10,My Soul to Take2010,My Soul to Take,Uni.,Anthony Katagas,My Soul to Take,"Horror,Mystery,Thriller",tt0872230,-10255565,0.5897774,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2921,2011-09-09,Warrior,25000000,13657115,2011,9,Warrior2011,Warrior,LGF,Greg O'Connor,Warrior,"Drama,Sport",tt1291584,-11342885,0.5462846,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2923,2017-09-22,Battle of the Sexes,25000000,12638526,2017,9,Battle of the Sexes2017,Battle of the Sexes,FoxS,Robert Graf,Battle of the Sexes,"Biography,Comedy,Drama",tt4622512,-12361474,0.50554104,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2926,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,2012,12,Cirque du Soleil: Worlds Away2012,,,Martin Bolduc,Cirque du Soleil: Worlds Away,Fantasy,tt1792647,-12487138,0.50051448,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2938,2011-09-16,Straw Dogs,25000000,10324441,2011,9,Straw Dogs2011,,,Marc Frydman,Straw Dogs,"Action,Drama,Thriller",tt0999913,-14675559,0.41297764,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2946,2018-10-12,Beautiful Boy,25000000,7634767,2018,10,Beautiful Boy2018,,,Jeremy Kleiner,Beautiful Boy,"Biography,Drama",tt1226837,-17365233,0.30539068,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2958,2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,2018,4,Sgt. Stubby: An American Hero2018,,,Emily Cantrill,Sgt. Stubby: An American Hero,"Adventure,Animation,Family",tt5314190,-21945715,0.1221714,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2960,2011-12-16,Carnage,25000000,2546747,2011,12,Carnage2011,,,Saïd Ben Saïd,Carnage,"Comedy,Drama",tt1692486,-22453253,0.10186988,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2961,2017-09-01,Tulip Fever,25000000,2455635,2017,9,Tulip Fever2017,Tulip Fever,Wein.,Alison Owen,Tulip Fever,"Drama,History,Romance",tt0491203,-22544365,0.0982254,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2974,2013-03-22,On the Road,25000000,720828,2013,3,On the Road2013,,,Rolf A.O. Schneider,On the Road,Documentary,tt3872966,-24279172,0.02883312,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2976,2010-06-30,Love Ranch,25000000,137885,2010,6,Love Ranch2010,,,Lou DiBella,Love Ranch,"Biography,Comedy,Drama",tt1125929,-24862115,0.0055154,2,2.655172413793103,15500000.0,30000000.0,10323029.703812316
LowProducer,2979,2012-11-09,Dangerous Liaisons,24200000,17000,2012,11,Dangerous Liaisons2012,,,Wei Ming Chen,Dangerous Liaisons,"Drama,Mystery,Romance",tt2071441,-24183000,0.0007024793388429752,2,2.6,15500000.0,30000000.0,10323029.703812316
LowProducer,2985,2016-12-16,Fences,24000000,57682904,2016,12,Fences2016,Fences,Par.,Todd Black,Fences,Drama,tt2671706,33682904,2.4034543333333334,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,2988,2011-10-14,Footloose,24000000,51802742,2011,10,Footloose2011,,,Craig Zadan,Footloose,"Comedy,Drama,Music",tt1068242,27802742,2.1584475833333334,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,2992,2017-04-07,Going in Style,24000000,45018541,2017,4,Going in Style2017,,,Donald De Line,Going in Style,"Comedy,Crime",tt2568862,21018541,1.8757725416666666,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,3004,2010-08-20,Piranha 3D,24000000,25003155,2010,8,Piranha 3D2010,Piranha 3D,W/Dim.,Marc Toberoff,Piranha 3D,"Comedy,Horror",tt0464154,1003155,1.041798125,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,3007,2010-11-24,Faster,24000000,23240020,2010,11,Faster2010,Faster,CBS,Robert Teitel,Faster,"Action,Crime,Drama",tt1433108,-759980,0.9683341666666667,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,3014,2011-09-16,I Don't Know How She Does It,24000000,9659074,2011,9,I Don't Know How She Does It2011,I Don't Know How She Does It,Wein.,Donna Gigliotti,I Don't Know How She Does It,"Comedy,Romance",tt1742650,-14340926,0.4024614166666667,2,2.586206896551724,15500000.0,30000000.0,10323029.703812316
LowProducer,3026,2018-11-16,Green Book,23000000,85080171,2018,11,Green Book2018,Green Book,Uni.,Jim Burke,Green Book,"Biography,Comedy,Drama",tt6966692,62080171,3.6991378695652175,2,2.5172413793103448,15500000.0,30000000.0,10323029.703812316
LowProducer,3029,2015-01-16,The Wedding Ringer,23000000,64460211,2015,1,The Wedding Ringer2015,The Wedding Ringer,SGem,Adam Fields,The Wedding Ringer,Comedy,tt0884732,41460211,2.8026178695652173,2,2.5172413793103448,15500000.0,30000000.0,10323029.703812316
LowProducer,3033,2011-10-07,The Ides of March,23000000,40962534,2011,10,The Ides of March2011,The Ides of March,Sony,Brian Oliver,The Ides of March,"Drama,Thriller",tt1124035,17962534,1.7809797391304347,2,2.5172413793103448,15500000.0,30000000.0,10323029.703812316
LowProducer,3035,2018-10-05,The Hate U Give,23000000,29719483,2018,10,The Hate U Give2018,The Hate U Give,Fox,Robert Teitel,The Hate U Give,"Crime,Drama",tt5580266,6719483,1.2921514347826086,2,2.5172413793103448,15500000.0,30000000.0,10323029.703812316
LowProducer,3056,2013-06-28,Redemption,23000000,36686,2013,6,Redemption2013,,,Guy Heeley,Redemption,"Action,Crime,Drama",tt1893256,-22963314,0.0015950434782608695,2,2.5172413793103448,15500000.0,30000000.0,10323029.703812316
LowProducer,3063,2016-11-18,Nocturnal Animals,22500000,10663357,2016,11,Nocturnal Animals2016,Nocturnal Animals,Focus,Robert Salerno,Nocturnal Animals,"Drama,Thriller",tt4550098,-11836643,0.47392697777777776,2,2.4827586206896552,15500000.0,30000000.0,10323029.703812316
LowProducer,3071,2014-02-28,Son of God,22000000,59700064,2014,2,Son of God2014,Son of God,Fox,Roma Downey,Son of God,"Biography,Drama,History",tt3210686,37700064,2.713639272727273,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3074,2014-08-08,The Hundred-Foot Journey,22000000,54235441,2014,8,The Hundred-Foot Journey2014,The Hundred-Foot Journey,BV,Oprah Winfrey,The Hundred-Foot Journey,"Comedy,Drama",tt2980648,32235441,2.465247318181818,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3080,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,2012,8,Diary of a Wimpy Kid: Dog Days2012,Diary of a Wimpy Kid: Dog Days,Fox,Brad Simpson,Diary of a Wimpy Kid: Dog Days,"Comedy,Family",tt2023453,27008662,2.2276664545454548,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3085,2013-11-22,Delivery Man,22000000,30659817,2013,11,Delivery Man2013,Delivery Man,BV,André Rouleau,Delivery Man,"Comedy,Drama",tt2387559,8659817,1.3936280454545455,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3092,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,2017,5,Diary of a Wimpy Kid: The Long Haul2017,Diary of a Wimpy Kid: The Long Haul,Fox,Nina Jacobson,Diary of a Wimpy Kid: The Long Haul,"Comedy,Family",tt6003368,-1261276,0.9426692727272727,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3095,2013-11-27,Homefront,22000000,20158492,2013,11,Homefront2013,Homefront,ORF,Kevin King Templeton,Homefront,"Action,Thriller",tt2312718,-1841508,0.9162950909090909,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3101,2015-09-04,The Transporter Refueled,22000000,16029670,2015,9,The Transporter Refueled2015,The Transporter Refueled,EC,Mark Gao,The Transporter Refueled,"Action,Adventure,Crime",tt2938956,-5970330,0.7286213636363637,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3107,2017-11-17,"Roman J. Israel, Esq.",22000000,11962712,2017,11,"Roman J. Israel, Esq.2017","Roman J. Israel, Esq.",Sony,Todd Black,"Roman J. Israel, Esq.","Crime,Drama,Thriller",tt6000478,-10037288,0.5437596363636363,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3115,2017-12-08,Just Getting Started,22000000,6069605,2017,12,Just Getting Started2017,Just Getting Started,BG,Bill Gerber,Just Getting Started,"Action,Comedy",tt5721088,-15930395,0.2758911363636364,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3121,2014-10-31,Before I Go to Sleep,22000000,3242457,2014,10,Before I Go to Sleep2014,,,Matthew O'Toole,Before I Go to Sleep,"Drama,Horror,Mystery",tt1726592,-18757543,0.14738440909090908,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3125,2010-10-08,Stone,22000000,1810078,2010,10,Stone2010,Stone,Over.,David Mimran,Stone,"Drama,Thriller",tt1423995,-20189922,0.08227627272727273,2,2.4482758620689653,15500000.0,30000000.0,10323029.703812316
LowProducer,3134,2012-06-22,To Rome with Love,21500000,16684352,2012,6,To Rome with Love2012,To Rome with Love,SPC,Faruk Alatan,To Rome with Love,"Comedy,Music,Romance",tt1859650,-4815648,0.7760163720930232,2,2.413793103448276,15500000.0,30000000.0,10323029.703812316
LowProducer,3138,2012-11-16,Silver Linings Playbook,21000000,132092958,2012,11,Silver Linings Playbook2012,Silver Linings Playbook,Wein.,Bruce Cohen,Silver Linings Playbook,"Comedy,Drama,Romance",tt1045658,111092958,6.290140857142857,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3141,2018-04-06,Blockers,21000000,60311495,2018,4,Blockers2018,Blockers,Uni.,Jon Hurwitz,Blockers,Comedy,tt2531344,39311495,2.8719759523809523,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3147,2010-04-16,Death at a Funeral,21000000,42739347,2010,4,Death at a Funeral2010,,,Share Stallings,Death at a Funeral,Comedy,tt1321509,21739347,2.035207,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3153,2010-11-05,For Colored Girls,21000000,37729698,2010,11,For Colored Girls2010,For Colored Girls,LGF,Roger M. Bobb,For Colored Girls,Drama,tt1405500,16729698,1.7966522857142857,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3156,2017-08-04,Kidnap,21000000,30718107,2017,8,Kidnap2017,,,Erik Howsam,Kidnap,"Crime,Drama,Thriller",tt1458169,9718107,1.462767,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3170,2011-05-06,The Beaver,21000000,970816,2011,5,The Beaver2011,The Beaver,Sum.,Steve Golin,The Beaver,Drama,tt1321860,-20029184,0.04622933333333333,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3173,2017-02-24,Bitter Harvest,21000000,557241,2017,2,Bitter Harvest2017,,,Ian Ihnatowycz,Bitter Harvest,"Drama,Romance,War",tt3182620,-20442759,0.026535285714285713,2,2.3793103448275863,15500000.0,30000000.0,10323029.703812316
LowProducer,3189,2016-12-09,La La Land,20000000,151101803,2016,12,La La Land2016,La La Land,LG/S,Fred Berger,La La Land,"Comedy,Drama,Music",tt3783958,131101803,7.55509015,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3193,2013-07-19,The Conjuring,20000000,137400141,2013,7,The Conjuring2013,The Conjuring,WB (NL),Peter Safran,The Conjuring,"Horror,Mystery,Thriller",tt1457767,117400141,6.87000705,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3197,2017-11-17,Wonder,20000000,132422809,2017,11,Wonder2017,Wonder,LGF,Todd Lieberman,Wonder,"Drama,Family",tt2543472,112422809,6.62114045,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3202,2016-07-29,Bad Moms,20000000,113257297,2016,7,Bad Moms2016,Bad Moms,STX,Bill Block,Bad Moms,Comedy,tt4651520,93257297,5.66286485,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3209,2014-07-02,Tammy,20000000,84525432,2014,7,Tammy2014,Tammy,WB (NL),Will Ferrell,Tammy,"Comedy,Romance",tt2103254,64525432,4.2262716,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3212,2011-11-16,The Descendants,20000000,82624961,2011,11,The Descendants2011,The Descendants,FoxS,Jim Taylor,The Descendants,"Comedy,Drama",tt1033575,62624961,4.13124805,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3223,2010-03-31,The Last Song,20000000,62950384,2010,3,The Last Song2010,The Last Song,BV,Jennifer Gibgot,The Last Song,"Drama,Music,Romance",tt1294226,42950384,3.1475192,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3225,2010-04-02,Why Did I Get Married Too?,20000000,60095852,2010,4,Why Did I Get Married Too?2010,,,Reuben Cannon,Why Did I Get Married Too?,"Comedy,Drama,Romance",tt1391137,40095852,3.0047926,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3227,2013-10-18,12 Years a Slave,20000000,56671993,2013,10,12 Years a Slave2013,12 Years a Slave,FoxS,Jeremy Kleiner,12 Years a Slave,"Biography,Drama,History",tt2024544,36671993,2.83359965,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3231,2016-06-03,Me Before You,20000000,56245075,2016,6,Me Before You2016,Me Before You,WB (NL),Alison Owen,Me Before You,"Drama,Romance",tt2674426,36245075,2.81225375,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3234,2016-04-15,Barbershop: The Next Cut,20000000,54030051,2016,4,Barbershop: The Next Cut2016,Barbershop: The Next Cut,WB (NL),George Tillman Jr.,Barbershop: The Next Cut,"Comedy,Drama",tt3628584,34030051,2.70150255,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3237,2018-09-14,A Simple Favor,20000000,53548586,2018,9,A Simple Favor2018,A Simple Favor,LGF,Jessie Henderson,A Simple Favor,"Comedy,Crime,Drama",tt7040874,33548586,2.6774293,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3247,2015-11-06,Spotlight,20000000,45055776,2015,11,Spotlight2015,Spotlight,ORF,Michael Sugar,Spotlight,"Crime,Drama",tt1895587,25055776,2.2527888,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3252,2018-03-30,Acrimony,20000000,43549096,2018,3,Acrimony2018,,,Ozzie Areu,Acrimony,"Drama,Romance,Thriller",tt6063050,23549096,2.1774548,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3255,2015-06-26,Max,20000000,42656255,2015,6,Max2015,,,Ken Blancato,Max,"Adventure,Drama,Family",tt3369806,22656255,2.13281275,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3259,2017-11-17,The Star,20000000,40847995,2017,11,The Star2017,The Star,Sony,Jennifer Magee-Cook,The Star,"Adventure,Animation,Comedy",tt4587656,20847995,2.04239975,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3263,2016-07-27,Nerve,20000000,38583626,2016,7,Nerve2016,Nerve,LGF,Allison Shearmur,Nerve,"Action,Adventure,Crime",tt3531824,18583626,1.9291813,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3269,2016-02-19,Risen,20000000,36880033,2016,2,Risen2016,Risen,Sony,Patrick Aiello,Risen,"Action,Adventure,Drama",tt3231054,16880033,1.84400165,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3272,2010-08-18,Vampires Suck,20000000,36661504,2010,8,Vampires Suck2010,Vampires Suck,Fox,Peter Safran,Vampires Suck,Comedy,tt1666186,16661504,1.8330752,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
LowProducer,3274,2010-09-01,The American,20000000,35606376,2010,9,The American2010,The American,Focus,Grant Heslov,The American,"Crime,Drama,Thriller",tt1440728,15606376,1.7803188,2,2.310344827586207,15500000.0,30000000.0,10323029.703812316
